Start,d_name,Time,Name,code
00:04:30.180 ,голова на педали,254.908,around_right,4
00:04:31.070 ,подход к кормушке,256.588,approach_feeder,12
00:04:32.750 ,ест,267.988,feeder,9
00:04:44.150 ,нос вверх,284.156,look_around,20
00:05:00.318 ,нос вверх,284.818,look_around,20
00:05:00.980 ,подход к левой педали,289.467,approach_left,7
00:05:05.629 ,голова на педали,290.558,around_right,4
00:05:06.720 ,подход к кормушке,291.691,approach_feeder,12
00:05:07.853 ,ест,296.988,feeder,9
00:05:13.150 ,подход к правой педали,299.458,approach_right,1
00:05:15.620 ,сидит под правой педалью,302.338,look_down,21
00:05:18.500 ,подход к левой педали,304.34,approach_left,7
00:05:20.502 ,голова на педали,305.898,around_right,4
00:05:22.060 ,подход к кормушке,307.098,approach_feeder,12
00:05:23.260 ,ест,312.468,feeder,9
00:05:28.630 ,подход к левой педали,315.008,approach_left,7
00:05:31.170 ,голова на педали,315.948,around_right,4
00:05:32.110 ,подход к кормушке,316.918,approach_feeder,12
00:05:33.080 ,ест,319.668,feeder,9
00:05:35.830 ,подход к левой педали,322.978,approach_left,7
00:05:39.140 ,голова на педали,324.168,around_right,4
00:05:40.330 ,подход к кормушке,325.498,approach_feeder,12
00:05:41.660 ,ест,328.508,feeder,9
00:05:44.670 ,подход к левой педали,331.748,approach_left,7
00:05:47.910 ,голова на педали,332.248,around_right,4
00:05:48.410 ,подход к кормушке,333.488,approach_feeder,12
00:05:49.650 ,ест,336.728,feeder,9
00:05:52.890 ,подход к правой педали,339.378,approach_right,1
00:05:55.540 ,сидит под правой педалью,343.158,look_down,21
00:05:59.320 ,подход к левой педали,344.968,approach_left,7
00:06:01.130 ,взаимодействие с педалью,345.228,around_wallwithlever,14
00:06:01.390 ,подход к кормушке,347.138,approach_feeder,12
00:06:03.300 ,ест,350.828,feeder,9
00:06:06.990 ,подход к левой педали,354.358,approach_left,7
00:06:10.520 ,голова на педали,355.218,around_right,4
00:06:11.380 ,подход к кормушке,356.148,approach_feeder,12
00:06:12.310 ,ест,360.028,feeder,9
00:06:16.190 ,подход к левой педали,364.058,approach_left,7
00:06:20.220 ,голова на педали,365.058,around_right,4
00:06:21.220 ,подход к кормушке,365.998,approach_feeder,12
00:06:22.160 ,ест,369.548,feeder,9
00:06:25.710 ,подход к левой педали,371.538,approach_left,7
00:06:27.700 ,голова на педали,373.748,around_right,4
00:06:29.910 ,подход к кормушке,374.848,approach_feeder,12
00:06:31.010 ,ест,377.818,feeder,9
00:06:33.980 ,подход к левой педали,383.268,approach_left,7
00:06:39.430 ,голова на педали,384.208,around_right,4
00:06:40.370 ,подход к кормушке,385.438,approach_feeder,12
00:06:41.600 ,ест,392.943,feeder,9
00:06:49.105 ,умывание,395.048,grooming,5
00:06:51.210 ,подход к левой педали,399.608,approach_left,7
00:06:55.770 ,голова на педали,400.518,around_right,4
00:06:56.680 ,подход к кормушке,401.558,approach_feeder,12
00:06:57.720 ,ест,403.288,feeder,9
00:06:59.450 ,подход к левой педали,407.688,approach_left,7
00:07:03.850 ,голова на педали,408.328,around_right,4
00:07:04.490 ,подход к кормушке,409.498,approach_feeder,12
00:07:05.660 ,ест,413.678,feeder,9
00:07:09.840 ,подход к правой педали,415.628,approach_right,1
00:07:11.790 ,подход к левой педали,416.678,approach_left,7
00:07:12.840 ,голова на педали,418.308,around_right,4
00:07:14.470 ,подход к кормушке,419.968,approach_feeder,12
00:07:16.130 ,ест,423.758,feeder,9
00:07:19.920 ,подход к правой педали,427.388,approach_right,1
00:07:23.550 ,взаимодействие с правой педалью,429.368,around_right,4
00:07:25.530 ,подход к левой педали,430.628,approach_left,7
00:07:26.790 ,голова на педали,431.338,around_right,4
00:07:27.500 ,подход к кормушке,433.158,approach_feeder,12
00:07:29.320 ,ест,435.308,feeder,9
00:07:31.470 ,подход к левой педали,438.698,approach_left,7
00:07:34.860 ,голова на педали,439.788,around_right,4
00:07:35.950 ,подход к кормушке,441.028,approach_feeder,12
00:07:37.190 ,ест,448.596,feeder,9
00:07:44.758 ,нос вверх,450.568,look_around,20
00:07:46.730 ,нос вверх,451.668,look_around,20
00:07:47.830 ,подход к левой педали,452.758,approach_left,7
