Name,Start,Finish,code,duration,time_start,time_finish
look_down                ,00:09:03.020 , 00:09:04.630,20,1.61,531.44,533.05
rearing_sup              ,00:09:04.650 , 00:09:05.610,16,0.96,533.07,534.03
walk                     ,00:09:05.610 , 00:09:06.690,18,1.08,534.03,535.11
rearing_sup              ,00:09:06.650 , 00:09:10.140,16,3.49,535.07,538.56
approach_left            ,00:09:10.140 , 00:09:10.690,7,0.55,538.56,539.11
push_left                ,00:09:10.700 , 00:09:11.550,8,0.85,539.12,539.97
around_door              ,00:09:11.560 , 00:09:12.790,14,1.23,539.98,541.21
rearing_sup              ,00:09:12.790 , 00:09:14.950,16,2.16,541.21,543.37
around_left              ,00:09:14.970 , 00:09:15.480,3,0.51,543.39,543.9
look_down                ,00:09:15.470 , 00:09:19.570,20,4.1,543.89,547.99
walk                     ,00:09:19.590 , 00:09:20.570,18,0.98,548.01,548.99
rearing_sup              ,00:09:20.580 , 00:09:23.920,16,3.34,549.0,552.34
look_down                ,00:09:23.900 , 00:09:24.860,20,0.96,552.32,553.28
walk                     ,00:09:24.840 , 00:09:27.850,18,3.01,553.26,556.27
look_down                ,00:09:27.830 , 00:09:32.460,20,4.63,556.25,560.88
around_left              ,00:09:32.450 , 00:09:33.310,3,0.86,560.87,561.73
look_down                ,00:09:33.310 , 00:09:35.170,20,1.86,561.73,563.59
grooming                 ,00:09:35.170 , 00:09:37.360,5,2.19,563.59,565.78
look_down                ,00:09:37.390 , 00:09:54.630,20,17.24,565.81,583.05
rearing_sup              ,00:09:54.610 , 00:09:58.060,16,3.45,583.03,586.48
walk                     ,00:09:58.040 , 00:10:01.080,18,3.04,586.46,589.5
around_emptywall         ,00:10:01.100 , 00:10:02.480,15,1.38,589.52,590.9
rearing_sup              ,00:10:02.480 , 00:10:04.720,16,2.24,590.9,593.14
walk                     ,00:10:04.720 , 00:10:07.890,18,3.17,593.14,596.31
grooming                 ,00:10:07.930 , 00:10:13.280,5,5.35,596.35,601.7
walk                     ,00:10:13.270 , 00:10:14.410,18,1.14,601.69,602.83
rearing_nosup            ,00:10:14.420 , 00:10:15.620,17,1.2,602.84,604.04
walk                     ,00:10:15.600 , 00:10:18.700,18,3.1,604.02,607.12
look_down                ,00:10:18.690 , 00:10:19.640,20,0.95,607.11,608.06
walk                     ,00:10:19.630 , 00:10:22.530,18,2.9,608.05,610.95
around_door              ,00:10:22.530 , 00:10:24.710,14,2.18,610.95,613.13
look_down                ,00:10:24.710 , 00:10:28.400,20,3.69,613.13,616.82
around_left              ,00:10:28.430 , 00:10:29.860,3,1.43,616.85,618.28
rearing_sup              ,00:10:29.870 , 00:10:31.200,16,1.33,618.29,619.62
walk                     ,00:10:31.200 , 00:10:31.900,18,0.7,619.62,620.32
look_down                ,00:10:31.900 , 00:10:33.300,20,1.4,620.32,621.72
walk                     ,00:10:33.290 , 00:10:34.610,18,1.32,621.71,623.03
rearing_nosup            ,00:10:34.610 , 00:10:35.510,17,0.9,623.03,623.93
walk                     ,00:10:35.520 , 00:10:36.300,18,0.78,623.94,624.72
rearing_nosup            ,00:10:36.280 , 00:10:37.720,17,1.44,624.7,626.14
walk                     ,00:10:37.730 , 00:10:39.110,18,1.38,626.15,627.53
around_emptywall         ,00:10:39.100 , 00:10:41.630,15,2.53,627.52,630.05
around_right             ,00:10:41.630 , 00:10:44.310,4,2.68,630.05,632.73
look_down                ,00:10:44.310 , 00:10:47.050,20,2.74,632.73,635.47
around_right             ,00:10:47.030 , 00:10:49.370,4,2.34,635.45,637.79
look_down                ,00:10:49.360 , 00:10:54.190,20,4.83,637.78,642.61
around_left              ,00:10:54.180 , 00:10:55.220,3,1.04,642.6,643.64
look_down                ,00:10:55.230 , 00:11:00.970,20,5.74,643.65,649.39
around_door              ,00:11:00.940 , 00:11:02.350,14,1.41,649.36,650.77
around_left              ,00:11:02.340 , 00:11:03.220,3,0.88,650.76,651.64
rearing_sup              ,00:11:03.210 , 00:11:09.180,16,5.97,651.63,657.6
push_left                ,00:11:09.170 , 00:11:10.250,8,1.08,657.59,658.67
approach_right           ,00:11:10.260 , 00:11:11.400,2,1.14,658.68,659.82
look_down                ,00:11:11.400 , 00:11:14.200,20,2.8,659.82,662.62
rearing_sup              ,00:11:14.190 , 00:11:18.570,16,4.38,662.61,666.99
walk                     ,00:11:18.570 , 00:11:20.270,18,1.7,666.99,668.69
look_down                ,00:11:20.260 , 00:11:22.700,20,2.44,668.68,671.12
around_door              ,00:11:22.690 , 00:11:24.910,14,2.22,671.11,673.33
rearing_sup              ,00:11:24.910 , 00:11:26.550,16,1.64,673.33,674.97
feeder                   ,00:11:26.570 , 00:11:30.900,9,4.33,674.99,679.32
